$version=1
!Code,Name,System,Area,Zone,ControlType,BaseVoltage,FlagLoadShedding,FlagMonitored
7074,ROLAND-PR138,2,92,,0,138,0,0
7075,MARIAL-PR138,2,92,,0,138,0,0
7076,MATINH-PR138,2,92,,0,138,0,0
7077,VGAUCH-PR138,2,92,,0,138,0,0
7078,MCROND-PR138,2,92,,0,138,0,0
7079,MEDIAN-PR138,2,92,,0,138,0,0
7080,JALVOR-PR138,2,92,,0,138,0,0
7081,MARING-PR138,2,91,,0,138,0,0
7082,HORIZO-PR138,2,92,,0,138,0,0
7086,MORRET-PR138,2,92,,0,138,0,0
7088,PAICND-PR138,2,92,,0,138,0,0
7090,PGRO.N-PR034,2,92,,0,34.5,0,0
7091,PGRO.S-PR034,2,92,,0,34.5,0,0
7096,NESPER-PR138,2,92,,0,138,0,0
7116,PALMAS-PR138,2,92,,0,138,0,0
7117,PALMEI-PR138,2,92,,0,138,0,0
7118,PALOTI-PR138,2,92,,0,138,0,0
7119,PRANAV-PR138,2,92,,0,138,0,0
7120,PARAN-UHE013,2,92,,1,13.8,0,0
7121,PARANH-PR138,2,92,,0,138,0,0
7122,PATOBR-PR138,2,91,,0,138,0,0
7124,PIRIZA-PR069,2,92,,0,69,0,0
7125,PRANAG-PR138,2,92,,0,138,0,0
7126,P.FISC-PR138,2,91,,0,138,0,0
7127,PORTO--PR138,2,92,,0,138,0,0
7128,P.GR-N-PR138,2,91,,0,138,0,0
7129,P.GR-S-PR138,2,91,,0,138,0,0
7130,SABARA-PR138,2,92,,0,138,0,0
7131,BELEM--PR138,2,92,,0,138,0,0
7132,UVARAN-PR138,2,92,,0,138,0,0
7133,VENDRA-PR138,2,92,,0,138,0,0
7134,PINHAI-PR069,2,92,,0,69,0,0
7135,BVISTA-PR138,2,92,,0,138,0,0
7136,PIRAQU-PR069,2,92,,0,69,0,0
7137,PITANG-PR138,2,92,,0,138,0,0
7139,PLESTE-PR138,2,92,,0,138,0,0
7140,PLPARA-PR138,2,92,,0,138,0,0
7141,PROVID-PR069,2,92,,0,69,0,0
7142,PRUDEN-PR138,2,92,,0,138,0,0
7144,PiraiS-PR138,2,92,,0,138,0,0
7147,SJOAO2PCH013,2,92,,1,13.8,0,0
7148,COBRE-PCH013,2,91,,1,13.8,0,0
7149,MACACOPCH034,2,91,,1,34.5,0,0
7150,FSALTOPCH034,2,91,,1,34.5,0,0
7152,4BARRA-PR069,2,92,,0,69,0,0
7153,QIGUAC-PR138,2,92,,0,138,0,0
7163,BOSCH--PR069,2,92,,0,69,0,0
7166,RCOCEL-PR069,2,92,,0,69,0,0
7167,RCOPAC-PR138,2,92,,0,138,0,0
7168,RDIXIE-PR138,2,92,,0,138,0,0
7169,REALEZ-PR138,2,92,,0,138,0,0
7170,C-PROD-PR069,2,92,,0,69,0,0
7171,REFRIP-PR069,2,92,,0,69,0,0
7172,RBRANC-PR138,2,92,,0,138,0,0
7173,RIOAZU-PR138,2,92,,0,138,0,0
7175,MSMARI-PR069,2,92,,0,69,0,0
7177,BRCAPA-PR138,2,92,,0,138,0,0
7178,AMBEV--PR138,2,92,,0,138,0,0
7179,SEPAC--PR138,2,92,,0,138,0,0
7181,SALTOM-PR069,2,92,,0,69,0,0
7182,SGCHOP-PR138,2,92,,0,138,0,0
7183,SGCHO-UHE013,2,92,,1,13.8,0,0
7185,SAOJOA-PR138,2,92,,0,138,0,0
7186,SAOJO-UHE013,2,92,,1,13.8,0,0
7187,SAPLAT-PR138,2,92,,0,138,0,0
7188,SARAND-PR138,2,91,,0,138,0,0
7189,SANTSU-PR138,2,92,,0,138,0,0
7190,S.CAXIUHE013,2,91,,1,13.8,0,0
7191,S.CAXISIN013,2,91,,1,13.8,0,0
7192,STACLA-PR138,2,92,,0,138,0,0
7193,SCLAR-UHE013,2,92,,1,13.8,0,0
7194,JTROPI-PR138,2,92,,0,138,0,0
7195,SEGREDUHE013,2,91,,1,13.8,0,0
7196,SENGES-PR138,2,92,,0,138,0,0
7197,STAHEL-PR138,2,92,,0,138,0,0
7198,SEGREDSIN013,2,91,,1,13.8,0,0
7200,SICAMP-PR138,2,92,,0,138,0,0
7202,SJPINH-PR069,2,92,,0,69,0,0
7203,GUATUP-PR069,2,92,,0,69,0,0
7204,CASSOB-PR138,2,91,,0,138,0,0
7206,SAOMAT-PR034,2,92,,0,34.5,0,0
7207,SMONIC-PR069,2,91,,0,69,0,0
7209,SALTNA-PR069,2,92,,0,69,0,0
7210,SNATA-PCH013,2,92,,1,13.8,0,0
7211,SOCORR-PR138,2,92,,0,138,0,0
7212,STEREZ-PR138,2,92,,0,138,0,0
7213,STERE-UTE013,2,92,,1,13.8,0,0
7221,TAF-PI-PR138,2,92,,0,138,0,0
7222,TELBOR-PR069,2,92,,0,69,0,0
7223,TELBOR-PR138,2,92,,0,138,0,0
7224,TOLEDO-PR138,2,92,,0,138,0,0
7225,CONFLU-PR138,2,92,,0,138,0,0
7226,TBORBA-PR138,2,92,,0,138,0,0
7227,TBORB-UHE013,2,92,,1,13.8,0,0
7228,TIBAGIUHE013,2,92,,1,13.8,0,0
7229,TUNAS--PR138,2,92,,0,138,0,0
7230,NHORIZ-PR138,2,92,,0,138,0,0
7231,TIBAGI-PR138,2,92,,0,138,0,0
7232,CONFLUPCH013,2,92,,1,13.8,0,0
7233,UBIRAT-PR138,2,92,,0,138,0,0
7234,UBIRAT-PR069,2,92,,0,69,0,0
7235,UMUARA-PR138,2,91,,0,138,0,0
7237,TAMOIO-PR138,2,92,,0,138,0,0
7238,BITURU-PR138,2,92,,0,138,0,0
7239,UVITOR-PR138,2,92,,0,138,0,0
7240,PIGUAC-PR138,2,92,,0,138,0,0
7241,STETR-UTE034,2,92,,1,34.5,0,0
7242,GEOEL-UTE034,2,92,,1,34.5,0,0
7243,AALFLO-PR138,2,92,,0,138,0,0
7244,AALFLOUTE013,2,92,,1,13.8,0,0
7245,COOPCA-PR138,2,92,,0,138,0,0
7246,COOPC-UTE013,2,92,,1,13.8,0,0
7247,COCAMAUTE013,2,92,,1,13.8,0,0
7251,VOLVO--PR069,2,92,,0,69,0,0
7265,XISTO--PR230,2,98,,0,230,0,0
7299,CBALES-PR230,2,91,,0,230,0,0
7300,CBALES-PR525,2,91,,0,525,0,0
7301,C.NOVOUHE013,2,95,,1,13.8,0,0
7302,C.NOVO-SC230,2,95,,0,230,0,0
7303,B.GRANUHE013,2,95,,1,13.8,0,0
7304,B.GRAN-SC230,2,95,,0,230,0,0
7305,F.CHAPUHE013,2,95,,1,13.8,0,0
7306,F.CHAP-SC230,2,95,,0,230,0,0
7307,MCLARO-RS230,2,95,,0,230,0,0
7308,MCLARU-RS230,2,95,,0,230,0,0
7309,M.CLA-UHE013,2,95,,1,13.8,0,0
7310,C.ALVE-RS230,2,95,,0,230,0,0
7311,C.ALV-UHE013,2,95,,1,13.8,0,0
7312,14JULH-RS230,2,95,,0,230,0,0
7313,14JULHUHE013,2,95,,1,13.8,0,0
7314,F.CHAPSIN013,2,95,,1,13.8,0,0
7361,MUDCA3-RS069,2,83,,0,69,0,0
7364,ALEGR4-RS069,2,83,,0,69,0,0
7365,Y-ALE4-RS069,2,83,,0,69,0,0
7366,QUARA2-RS069,2,83,,0,69,0,0
7367,CBOM-A-RS023,2,83,,0,23,0,0
7368,PLANSU-RS138,2,83,,0,138,0,0
7369,CBOM-B-RS023,2,83,,0,23,0,0
7371,Y-MSPR-RS138,2,83,,0,138,0,0
7372,VAI1-B-RS013,2,83,,0,13.8,0,0
7373,VAI1-A-RS013,2,83,,0,13.8,0,0
7374,LAJEA2-RS013,2,83,,0,13.8,0,0
7375,MSPRIN-RS138,2,83,,0,138,0,0
7377,Y-SUBR-RS069,2,83,,0,69,0,0
7378,QUARA1-RS069,2,83,,0,69,0,0
7379,LIVRA2-RS069,2,83,,0,69,0,0
7380,LIV2-A-RS013,2,83,,0,13.8,0,0
7381,LIVRAB-RS013,2,83,,0,13.8,0,0
7382,TSLUIS-RS138,2,83,,0,138,0,0
7383,CIND-A-RS023,2,83,,0,23,0,0
7384,URUGU1-RS069,2,83,,0,69,0,0
7385,URUGU3-RS069,2,83,,0,69,0,0
7386,ALEGR2-RS069,2,83,,0,69,0,0
7387,LIVRA1-RS069,2,83,,0,69,0,0
7388,URUGU2-RS069,2,83,,0,69,0,0
7389,SCHA-A-RS023,2,83,,0,23,0,0
7390,SMARI2-RS069,2,83,,0,69,0,0
7393,SAPUCA-RS138,2,83,,0,138,0,0
7395,AGUDO--RS069,2,83,,0,69,0,0
7403,CACAPA-RS069,2,83,,0,69,0,0
7404,CACEQU-RS069,2,83,,0,69,0,0
7405,CACHOE-RS069,2,83,,0,69,0,0
7413,VFUMOS-RS069,2,83,,0,69,0,0
7414,CANDE1-RS069,2,83,,0,69,0,0
7416,VSOL---RS069,2,83,,0,69,0,0
7418,NHAMB3-RS069,2,83,,0,69,0,0
7419,ENT86--RS069,2,83,,0,69,0,0
7420,CPG2---RS069,2,83,,0,69,0,0
7424,CIMBAG-RS069,2,83,,0,69,0,0
7426,Y-SATI-RS069,2,83,,0,69,0,0
7427,Y-PID--RS069,2,83,,0,69,0,0
7428,Y-CIMB-RS069,2,83,,0,69,0,0
7431,ESTEIO-RS069,2,83,,0,69,0,0
7432,ESTREL-RS069,2,83,,0,69,0,0
7434,FAXINA-RS069,2,83,,0,69,0,0
7438,JAGUAR-RS069,2,83,,0,69,0,0
7439,MACAMB-RS023,2,83,,0,23,0,0
7440,LAJEA1-RS069,2,83,,0,69,0,0
7442,SSCAI--RS138,2,83,,0,138,0,0
7444,NHAMB1-RS069,2,83,,0,69,0,0
7445,MONTE1-RS138,2,83,,0,138,0,0
7446,CMPOB2-RS138,2,83,,0,138,0,0
7447,MONTE2-RS069,2,83,,0,69,0,0
7448,PETROB-RS069,2,83,,0,69,0,0
7449,ROSARI-RS069,2,83,,0,69,0,0
7450,RPARDO-RS069,2,83,,0,69,0,0
7451,SOLEIL-RS069,2,83,,0,69,0,0
7454,SANTIA-RS069,2,83,,0,69,0,0
7455,SCR1-A-RS013,2,83,,0,13.8,0,0
7456,SAPIRA-RS069,2,83,,0,69,0,0
7457,SCR1-B-RS013,2,83,,0,13.8,0,0
7460,SBORJ1-RS069,2,83,,0,69,0,0
7469,SBORJ2-RS023,2,83,,0,23,0,0
7470,ALEGR1-RS013,2,83,,0,13.8,0,0
7472,SGABRI-RS069,2,83,,0,69,0,0
7473,SITEL--RS069,2,83,,0,69,0,0
7474,SCRUZ2-RS069,2,83,,0,69,0,0
7476,SSEPE--RS069,2,83,,0,69,0,0
7478,SATIPE-RS069,2,83,,0,69,0,0
7479,ENT830-RS069,2,83,,0,69,0,0
7480,Y-TABA-RS069,2,83,,0,69,0,0
7481,TAQUAR-RS069,2,83,,0,69,0,0
7483,SOUZAC-RS069,2,83,,0,69,0,0
7484,CNA1-A-RS023,2,83,,0,23,0,0
7485,TFATIM-RS069,2,83,,0,69,0,0
7486,BIANCH-RS069,2,83,,0,69,0,0
7487,Y-TFAT-RS069,2,83,,0,69,0,0
7488,Y-BIAN-RS069,2,83,,0,69,0,0
7489,TREMSU-RS069,2,83,,0,69,0,0
7490,INCOBR-RS069,2,83,,0,69,0,0
7491,CNA1-B-RS023,2,83,,0,23,0,0
7492,SVICEN-RS023,2,83,,0,23,0,0
7493,Y-VFUM-RS069,2,83,,0,69,0,0
7494,SPEDRO-RS069,2,83,,0,69,0,0
7496,SFRANC-RS069,2,83,,0,69,0,0
7498,ALEGR3-RS069,2,83,,0,69,0,0
7506,Y-QUAR-RS069,2,83,,0,69,0,0
7508,Y-SITE-RS069,2,83,,0,69,0,0
7514,SCHA-B-RS023,2,83,,0,23,0,0
7517,SMARI4-RS069,2,83,,0,69,0,0
7519,SMA1-A-RS013,2,83,,0,13.8,0,0
7520,FORMIG-RS069,2,83,,0,69,0,0
7522,Y-SMA5-RS069,2,83,,0,69,0,0
7523,SMARI5-RS069,2,83,,0,69,0,0
7525,SUBRAS-RS069,2,83,,0,69,0,0
7526,Y-PETR-RS069,2,83,,0,69,0,0
7531,SCHA-C-RS023,2,83,,0,23,0,0
7532,SMA1-B-RS013,2,83,,0,13.8,0,0
7533,TRIUNF-RS069,2,83,,0,69,0,0
7535,Y-TAQU-RS069,2,83,,0,69,0,0
7536,SCHA-D-RS023,2,83,,0,23,0,0
7537,URUGU4-RS069,2,83,,0,69,0,0
7540,Y-VAI2-RS069,2,83,,0,69,0,0
7541,VAIRE2-RS069,2,83,,0,69,0,0
7544,NHAMB2-RS138,2,83,,0,138,0,0
7545,CANOA3-RS138,2,83,,0,138,0,0
7547,PORTAO-RS138,2,83,,0,138,0,0
7548,SBORJ3-RS069,2,83,,0,69,0,0
7551,SOBRAD-RS069,2,83,,0,69,0,0
7562,SINIMB-RS069,2,83,,0,69,0,0
7564,GRANOL-RS069,2,83,,0,69,0,0
7566,PPETRO-RS034,2,83,,0,34.5,0,0
7570,CCOIN1-RS069,2,83,,0,69,0,0
7571,CBOM---RS069,2,83,,0,69,0,0
7573,URUGU7-RS069,2,83,,0,69,0,0
7574,DIRMAO-RS138,2,83,,0,138,0,0
7575,EVELHA-RS138,2,83,,0,138,0,0
7576,CIND-B-RS023,2,83,,0,23,0,0
7577,LAJEA2-RS069,2,83,,0,69,0,0
7578,MACAMB-RS069,2,83,,0,69,0,0
7579,NUTEPA-RS069,2,83,,0,69,0,0
7580,PPETRO-RS069,2,83,,0,69,0,0
7581,PEPSI--RS138,2,83,,0,138,0,0
7582,SCHARL-RS138,2,83,,0,138,0,0
7583,SCRUZ1-RS069,2,83,,0,69,0,0
7584,SIDERU-RS230,2,98,,0,230,0,0
7585,SMARI3-RS069,2,83,,0,69,0,0
7587,SVIC-A-RS069,2,83,,0,69,0,0
7588,URUGU5-RS069,2,83,,0,69,0,0
7589,VAIRE1-RS069,2,83,,0,69,0,0
7590,SLEOP2-RS138,2,83,,0,138,0,0
7591,ALEGR1-RS069,2,83,,0,69,0,0
7592,SLEOP1-RS138,2,83,,0,138,0,0
7593,SCHARL-RS069,2,83,,0,69,0,0
7594,SMAR2B-RS069,2,83,,0,69,0,0
7595,UFSEGR-RS069,2,83,,0,69,0,0
7596,SBORJ2-RS069,2,83,,0,69,0,0
7598,FSEGREPCH013,2,83,,1,13.8,0,0
7599,SCR1-C-RS013,2,83,,0,13.8,0,0
7600,CANDE2-RS069,2,83,,0,69,0,0
7602,SCR1-D-RS013,2,83,,0,13.8,0,0
7603,SVIC-B-RS069,2,83,,0,69,0,0
7604,PFILMS-RS069,2,83,,0,69,0,0
7608,MAXFOR-RS069,2,83,,0,69,0,0
7610,Y-SCR2-RS069,2,83,,0,69,0,0
7620,PERDIG-RS069,2,83,,0,69,0,0
7624,MASISA-RS230,2,83,,0,230,0,0
7631,LAJEA3-RS069,2,83,,0,69,0,0
7632,BPRINC-RS138,2,83,,0,138,0,0
7637,LIBERD-RS069,2,83,,0,69,0,0
7638,HEXION-RS069,2,83,,0,69,0,0
7711,JNVSUL-SC525,2,93,,0,525,0,0
7712,ITAJI2-SC525,2,93,,0,525,0,0
7713,GASPAR-SC525,2,93,,0,525,0,0
7714,IGUAT2-MS230,1,90,,0,230,0,0
7715,TUBARB-SC138,2,94,,0,138,0,0
7717,INDAI2-SC138,2,94,,0,138,0,0
7718,ITAJA2-SC138,2,94,,0,138,0,0
7719,MACHAD-SC525,2,93,,0,525,0,0
7720,MRACJU-MS138,1,90,,0,138,0,0
7721,OURO---SC138,2,94,,0,138,0,0
7722,ITA----SC525,2,93,,0,525,0,0
7723,CNOVOS-SC230,2,94,,0,230,0,0
7724,MRACJU-MS230,1,90,,0,230,0,0
7725,LAGES--SC230,2,94,,0,230,0,0
7726,BIGUACCER013,2,93,,0,13.8,0,0
7727,TUBARB-SC069,2,94,,0,69,0,0
7728,CNOVSB-SC138,2,94,,0,138,0,0
7729,PSJOAO-RS069,2,94,,0,69,0,0
7730,PSJOA-UHE013,2,94,,1,13.8,0,0
7731,ITAJAI-SC230,2,94,,0,230,0,0
7732,CURITI-PR525,2,93,,0,525,0,0
7733,BLUMEN-SC525,2,93,,0,525,0,0
7734,BLUMEN-SC230,2,94,,0,230,0,0
7735,BLUMEN-SC138,2,94,,0,138,0,0
7736,CNOVOS-SC525,2,93,,0,525,0,0
7738,ITAJAI-SC138,2,94,,0,138,0,0
7739,CURITI-PR230,2,94,,0,230,0,0
7740,BIGUAC-SC230,2,94,,0,230,0,0
7741,BIGUAC-SC525,2,93,,0,525,0,0
7742,BIGUCB-SC138,2,94,,0,138,0,0
7743,FORQUI-SC230,2,94,,0,230,0,0
7744,ABDONB-SC525,2,93,,0,525,0,0
7745,DESTER-SC230,2,94,,0,230,0,0
7746,DESTER-SC138,2,94,,0,138,0,0
7747,ABDONB-SC230,2,94,,0,230,0,0
7748,AREIA--PR525,2,93,,0,525,0,0
7749,AREIA--PR230,2,94,,0,230,0,0
7750,GRAVAT-RS525,2,93,,0,525,0,0
7751,CAXIAS-RS525,2,93,,0,525,0,0
7752,N.S.RI-RS525,2,93,,0,525,0,0
7753,CANDI2-RS525,2,93,,0,525,0,0
7754,CGR-ES-MS138,1,90,,0,138,0,0
7755,IMBIRU-MS230,1,90,,0,230,0,0
7756,IGRA---MS230,1,90,,0,230,0,0
7757,DOURAD-MS230,1,90,,0,230,0,0
7758,ANASTA-MS230,1,90,,0,230,0,0
7759,SIDER2-SC525,2,93,,0,525,0,0
7760,IVAIPO-PR525,2,93,,0,525,0,0
7762,LONDRI-PR525,2,93,,0,525,0,0
7763,LONDRI-PR230,2,94,,0,230,0,0
7765,SANGEL-RS525,2,93,,0,525,0,0
7766,SSANTI-PR525,2,93,,0,525,0,0
7770,JNORTE-SC230,2,94,,0,230,0,0
7771,DOURA2-MS230,1,90,,0,230,0,0
7772,CGNDE3-MS230,1,90,,0,230,0,0
7776,CMOURA-PR230,2,94,,0,230,0,0
7777,JNORTE-SC138,2,94,,0,138,0,0
7778,CANOIN-SC230,2,94,,0,230,0,0
7779,VIDEIR-SC230,2,94,,0,230,0,0
7780,CHARQU-RS230,2,94,,0,230,0,0
7781,LGRAND-RS230,2,94,,0,230,0,0
7782,FARROU-RS230,2,94,,0,230,0,0
7783,S.CAV2PCH013,2,94,,1,13.8,0,0
7784,S.CAV1PCH013,2,94,,1,13.8,0,0
7785,LGRAN2-RS230,2,94,,0,230,0,0
7790,RIODOS-SC230,2,94,,0,230,0,0
7793,VIDRRB-SC138,2,94,,0,138,0,0
7794,JOINVI-SC230,2,94,,0,230,0,0
7795,JOINVI-SC138,2,94,,0,138,0,0
7796,JOINVI-SC069,2,94,,0,69,0,0
7797,CHAPEC-SC138,2,94,,0,138,0,0
7798,ILHOT1SIN013,2,94,,1,13.8,0,0
7799,ILHOT2SIN013,2,94,,1,13.8,0,0
7800,JLACEA-SC230,2,94,,0,230,0,0
7802,JLACEB-SC230,2,94,,0,230,0,0
7803,JLACER-SC138,2,94,,0,138,0,0
7804,JLACER-SC069,2,94,,0,69,0,0
7806,LAGES--SC138,2,94,,0,138,0,0
7808,PALHOC-SC230,2,94,,0,230,0,0
7809,PALHRB-SC138,2,94,,0,138,0,0
7812,PFUNDO-RS230,2,94,,0,230,0,0
7816,ALEGRE-RS138,2,94,,0,138,0,0
7818,URUG---RS230,2,94,,0,230,0,0
7819,URUGUAINT013,2,94,,0,13.8,0,0
7820,SOSORI-PR230,2,94,,0,230,0,0
7821,SOSORI-PR069,2,94,,0,69,0,0
7822,CONCOR-SC230,2,94,,0,230,0,0
7823,SIDER2-SC230,2,94,,0,230,0,0
7824,SIDERO-SC230,2,94,,0,230,0,0
7825,SIDEOB-SC069,2,94,,0,69,0,0
7826,XANXER-SC230,2,94,,0,230,0,0
7827,ITA----SC230,2,94,,0,230,0,0
7828,CHAPEC-SC230,2,94,,0,230,0,0
7829,PEZZI--RS230,2,94,,0,230,0,0
7830,TUBARB-SC230,2,94,,0,230,0,0
7831,DESCAN-SC230,2,94,,0,230,0,0
7832,VDSUL2-SC230,2,94,,0,230,0,0
7833,ILHOTA-SC138,2,94,,0,138,0,0
7834,T-ILH1-SC000,2,94,,0,999,0,0
7845,GASPRB-SC138,2,94,,0,138,0,0
7850,COLECC-RS230,2,94,,0,230,0,0
7878,RIOSRB-SC138,2,94,,0,138,0,0
7880,VDSUL2-SC138,2,94,,0,138,0,0
7882,CHARQ3-RS230,2,94,,0,230,0,0
7883,CHARS1-RS230,2,94,,0,230,0,0
7884,CHARS2-RS230,2,94,,0,230,0,0
7885,IVOTI2-RS230,2,94,,0,230,0,0
7886,SSCAI2-RS230,2,84,,0,230,0,0
7890,VEGASU-SC230,2,94,,0,230,0,0
7898,CONCOR-SC138,2,94,,0,138,0,0
7899,DESCAN-SC138,2,94,,0,138,0,0
7900,RATONE-SC230,2,94,,0,230,0,0
7901,RATONE-SC138,2,94,,0,138,0,0
7903,ITAJA2-SC230,2,93,,0,230,0,0
7904,INDAI2-SC230,2,93,,0,230,0,0
7905,ILHOT2-SC230,2,93,,0,230,0,0
7917,CONT---SC230,2,94,,0,230,0,0
7918,ILHA---SC230,2,94,,0,230,0,0
7919,T-ILH2-SC000,2,94,,0,999,0,0
7921,N.S.RI-RS230,2,94,,0,230,0,0
7922,S.ANGE-RS230,2,94,,0,230,0,0
7923,ATLANT-RS230,2,94,,0,230,0,0
7924,GRAVT3-RS230,2,94,,0,230,0,0
7926,CONT1--SC230,2,94,,0,230,0,0
7927,ILHA1--SC230,2,94,,0,230,0,0
7928,CONT2--SC230,2,94,,0,230,0,0
7929,ILHA2--SC230,2,94,,0,230,0,0
7945,FORQRB-SC069,2,94,,0,69,0,0
7980,JNVSUL-SC230,2,93,,0,230,0,0
7981,JNVSUL-SC138,2,94,,0,138,0,0
7982,JNVNT2-SC230,2,93,,0,230,0,0
7983,JNVNT2-SC138,2,94,,0,138,0,0
7990,JRGSUL-SC230,2,93,,0,230,0,0
7991,JRGSUL-SC138,2,94,,0,138,0,0
8012,VINHED-RS069,2,87,,0,69,0,0
8013,BGONC3-RS069,2,87,,0,69,0,0
8014,FAR2---RS069,2,87,,0,69,0,0
8015,TRAMO2-RS069,2,87,,0,69,0,0
8016,Y1-BGC-RS069,2,87,,0,69,0,0
8017,Y2-BGC-RS069,2,87,,0,69,0,0
8018,BGONC1-RS069,2,87,,0,69,0,0
8019,Y1-YTH-RS069,2,87,,0,69,0,0
8020,Y2-YTH-RS069,2,87,,0,69,0,0
8021,BGONC2-RS069,2,87,,0,69,0,0
8022,TODESC-RS069,2,87,,0,69,0,0
8025,CBARBO-RS069,2,87,,0,69,0,0
8026,TRAMO3-RS069,2,87,,0,69,0,0
8030,CAXI5A-RS013,2,87,,0,13.8,0,0
8031,CAXI5C-RS013,2,87,,0,13.8,0,0
8037,CAXI5B-RS013,2,87,,0,13.8,0,0
8039,CAXIA4-RS069,2,87,,0,69,0,0
8045,CAXIA3-RS069,2,87,,0,69,0,0
8050,MONJO--RS138,2,87,,0,138,0,0
8053,CAXI2--RS013,2,87,,0,13.8,0,0
8054,FCUNHA-RS069,2,87,,0,69,0,0
8055,MPLTOM-RS069,2,87,,0,69,0,0
8056,DRMST--RS069,2,87,,0,69,0,0
8057,SMARCO-RS069,2,87,,0,69,0,0
8058,GARIBA-RS069,2,87,,0,69,0,0
8059,CAXIA2-RS069,2,87,,0,69,0,0
8060,CAXIA5-RS069,2,87,,0,69,0,0
8061,FARROU-RS069,2,87,,0,69,0,0
8063,RANDON-RS069,2,87,,0,69,0,0
8064,EBERLE-RS069,2,87,,0,69,0,0
8066,CAXIA6-RS069,2,87,,0,69,0,0
8085,INTERL-RS069,2,87,,0,69,0,0
8086,CACADO-RS069,2,87,,0,69,0,0
8087,LEMILI-RS069,2,87,,0,69,0,0
8088,COTIPO-RS069,2,87,,0,69,0,0
8089,DA-ILH-RS069,2,87,,0,69,0,0
8090,MISSOE-RS069,2,87,,0,69,0,0
8091,JARARA-RS069,2,87,,0,69,0,0
8100,GRAV2R-RS069,2,87,,0,69,0,0
8101,GRAV2A-RS023,2,87,,0,23,0,0
8102,CACHEB-RS069,2,87,,0,69,0,0
8103,MUNDIA-RS069,2,87,,0,69,0,0
8104,GRAVT1-RS069,2,87,,0,69,0,0
8105,PIRELL-RS069,2,87,,0,69,0,0
8106,GLORIN-RS069,2,87,,0,69,0,0
8107,FITESA-RS069,2,87,,0,69,0,0
8108,DR.ALB-RS069,2,87,,0,69,0,0
8109,CACHOE-RS023,2,87,,0,23,0,0
8110,ALBARU-RS069,2,87,,0,69,0,0
8111,ICOTRO-RS069,2,87,,0,69,0,0
8112,CAC1-4-RS023,2,87,,0,23,0,0
8120,CANAS2-RS138,2,87,,0,138,0,0
8122,DER2-P-RS069,2,87,,0,69,0,0
8130,LGRAND-RS138,2,87,,0,138,0,0
8133,SCHIN--RS138,2,87,,0,138,0,0
8134,TCOROA-RS138,2,87,,0,138,0,0
8135,NPETR2-RS230,2,87,,0,230,0,0
8136,PAROBE-RS138,2,87,,0,138,0,0
8137,ROLANT-RS138,2,87,,0,138,0,0
8138,CACHO1-RS138,2,87,,0,138,0,0
8139,CACHO3-RS138,2,87,,0,138,0,0
8140,IGREJI-RS138,2,87,,0,138,0,0
8143,NPETR2-RS069,2,87,,0,69,0,0
8155,L3LESTPCH013,2,87,,1,13.8,0,0
8156,PCHS-GPCH013,2,87,,1,13.8,0,0
8180,NPRATA-RS069,2,87,,0,69,0,0
8186,CACADOPCH013,2,87,,1,13.8,0,0
8187,LEMILIPCH013,2,87,,1,13.8,0,0
8188,COTIPOPCH013,2,87,,1,13.8,0,0
8189,DA-ILHPCH013,2,87,,1,13.8,0,0
8191,JARARAPCH013,2,87,,1,13.8,0,0
8197,GRAVT3-RS069,2,87,,0,69,0,0
8198,DER1-P-RS069,2,87,,0,69,0,0
8200,GUARIT-RS069,2,87,,0,69,0,0
8201,GRAV2B-RS023,2,87,,0,23,0,0
8202,BBURI2-RS069,2,87,,0,69,0,0
8220,F.CHAP-SC138,2,87,,0,138,0,0
8224,CLARGO-RS069,2,87,,0,69,0,0
8248,JACUIR-RS023,2,99,,0,23,0,0
8256,PCHS-G-RS069,2,87,,0,69,0,0
8260,SANGL2-RS069,2,87,,0,69,0,0
8261,SANGL2-RS023,2,87,,0,23,0,0
8262,SANG2B-RS023,2,87,,0,23,0,0
8280,TAPERA-RS069,2,87,,0,69,0,0
8285,SROSA--RS069,2,87,,0,69,0,0
8288,USISMTPCH013,2,87,,1,13.8,0,0
8289,SMARTA-RS044,2,99,,0,44,0,0
8290,SMARTA-RS138,2,87,,0,138,0,0
8291,PFUND1-RS138,2,87,,0,138,0,0
8292,SMARTA-RS069,2,99,,0,69,0,0
8293,PFUND3-RS069,2,87,,0,69,0,0
8294,CAPIGUPCH013,2,87,,1,13.8,0,0
8300,PFUNDO-RS138,2,87,,0,138,0,0
8301,ERECH1-RS138,2,87,,0,138,0,0
8310,ERECHI-RS138,2,87,,0,138,0,0
8317,SERAFI-RS138,2,87,,0,138,0,0
8318,LVERM1-RS138,2,87,,0,138,0,0
8319,VACARI-RS138,2,87,,0,138,0,0
8320,ERECH2-RS138,2,87,,0,138,0,0
8321,VMARIA-RS230,2,87,,0,230,0,0
8322,TAPEJA-RS138,2,87,,0,138,0,0
8323,DR-SAN-RS138,2,87,,0,138,0,0
8324,SANAND-RS138,2,87,,0,138,0,0
8325,GUAPOR-RS069,2,87,,0,69,0,0
8326,GUAPOR-RS138,2,87,,0,138,0,0
8327,CASCA--RS138,2,87,,0,138,0,0
8328,VMARIA-RS138,2,99,,0,138,0,0
8329,PERDIG-RS138,2,87,,0,138,0,0
8330,MARAU--RS138,2,87,,0,138,0,0
8331,CALTA1-RS138,2,87,,0,138,0,0
