$version=1
!code,Date,block,Phase
17896,1900/01/01,1,0
17896,1900/01/01,2,0
17896,1900/01/01,3,0
17896,1900/01/01,4,0
17897,1900/01/01,1,0
17897,1900/01/01,2,0
17897,1900/01/01,3,0
17897,1900/01/01,4,0
17898,1900/01/01,1,0
17898,1900/01/01,2,0
17898,1900/01/01,3,0
17898,1900/01/01,4,0
17899,1900/01/01,1,0
17899,1900/01/01,2,0
17899,1900/01/01,3,0
17899,1900/01/01,4,0
17900,1900/01/01,1,0
17900,1900/01/01,2,0
17900,1900/01/01,3,0
17900,1900/01/01,4,0
17901,1900/01/01,1,0
17901,1900/01/01,2,0
17901,1900/01/01,3,0
17901,1900/01/01,4,0
17902,1900/01/01,1,0
17902,1900/01/01,2,0
17902,1900/01/01,3,0
17902,1900/01/01,4,0
17903,1900/01/01,1,0
17903,1900/01/01,2,0
17903,1900/01/01,3,0
17903,1900/01/01,4,0
17904,1900/01/01,1,0
17904,1900/01/01,2,0
17904,1900/01/01,3,0
17904,1900/01/01,4,0
17905,1900/01/01,1,0
17905,1900/01/01,2,0
17905,1900/01/01,3,0
17905,1900/01/01,4,0
17906,1900/01/01,1,0
17906,1900/01/01,2,0
17906,1900/01/01,3,0
17906,1900/01/01,4,0
17907,1900/01/01,1,0
17907,1900/01/01,2,0
17907,1900/01/01,3,0
17907,1900/01/01,4,0
17908,1900/01/01,1,0
17908,1900/01/01,2,0
17908,1900/01/01,3,0
17908,1900/01/01,4,0
17909,1900/01/01,1,0
17909,1900/01/01,2,0
17909,1900/01/01,3,0
17909,1900/01/01,4,0
17910,1900/01/01,1,0
17910,1900/01/01,2,0
17910,1900/01/01,3,0
17910,1900/01/01,4,0
17911,1900/01/01,1,0
17911,1900/01/01,2,0
17911,1900/01/01,3,0
17911,1900/01/01,4,0
17912,1900/01/01,1,0
17912,1900/01/01,2,0
17912,1900/01/01,3,0
17912,1900/01/01,4,0
17913,1900/01/01,1,0
17913,1900/01/01,2,0
17913,1900/01/01,3,0
17913,1900/01/01,4,0
17914,1900/01/01,1,0
17914,1900/01/01,2,0
17914,1900/01/01,3,0
17914,1900/01/01,4,0
17915,1900/01/01,1,0
17915,1900/01/01,2,0
17915,1900/01/01,3,0
17915,1900/01/01,4,0
17916,1900/01/01,1,0
17916,1900/01/01,2,0
17916,1900/01/01,3,0
17916,1900/01/01,4,0
17917,1900/01/01,1,0
17917,1900/01/01,2,0
17917,1900/01/01,3,0
17917,1900/01/01,4,0
17918,1900/01/01,1,0
17918,1900/01/01,2,0
17918,1900/01/01,3,0
17918,1900/01/01,4,0
17919,1900/01/01,1,0
17919,1900/01/01,2,0
17919,1900/01/01,3,0
17919,1900/01/01,4,0
17920,1900/01/01,1,0
17920,1900/01/01,2,0
17920,1900/01/01,3,0
17920,1900/01/01,4,0
17921,1900/01/01,1,0
17921,1900/01/01,2,0
17921,1900/01/01,3,0
17921,1900/01/01,4,0
17922,1900/01/01,1,0
17922,1900/01/01,2,0
17922,1900/01/01,3,0
17922,1900/01/01,4,0
17923,1900/01/01,1,0
17923,1900/01/01,2,0
17923,1900/01/01,3,0
17923,1900/01/01,4,0
17924,1900/01/01,1,0
17924,1900/01/01,2,0
17924,1900/01/01,3,0
17924,1900/01/01,4,0
17925,1900/01/01,1,0
17925,1900/01/01,2,0
17925,1900/01/01,3,0
17925,1900/01/01,4,0
17926,1900/01/01,1,0
17926,1900/01/01,2,0
17926,1900/01/01,3,0
17926,1900/01/01,4,0
17927,1900/01/01,1,0
17927,1900/01/01,2,0
17927,1900/01/01,3,0
17927,1900/01/01,4,0
17928,1900/01/01,1,0
17928,1900/01/01,2,0
17928,1900/01/01,3,0
17928,1900/01/01,4,0
17929,1900/01/01,1,0
17929,1900/01/01,2,0
17929,1900/01/01,3,0
17929,1900/01/01,4,0
17930,1900/01/01,1,0
17930,1900/01/01,2,0
17930,1900/01/01,3,0
17930,1900/01/01,4,0
17931,1900/01/01,1,0
17931,1900/01/01,2,0
17931,1900/01/01,3,0
17931,1900/01/01,4,0
17932,1900/01/01,1,0
17932,1900/01/01,2,0
17932,1900/01/01,3,0
17932,1900/01/01,4,0
17933,1900/01/01,1,0
17933,1900/01/01,2,0
17933,1900/01/01,3,0
17933,1900/01/01,4,0
17934,1900/01/01,1,0
17934,1900/01/01,2,0
17934,1900/01/01,3,0
17934,1900/01/01,4,0
17935,1900/01/01,1,0
17935,1900/01/01,2,0
17935,1900/01/01,3,0
17935,1900/01/01,4,0
17936,1900/01/01,1,0
17936,1900/01/01,2,0
17936,1900/01/01,3,0
17936,1900/01/01,4,0
17937,1900/01/01,1,0
17937,1900/01/01,2,0
17937,1900/01/01,3,0
17937,1900/01/01,4,0
17938,1900/01/01,1,0
17938,1900/01/01,2,0
17938,1900/01/01,3,0
17938,1900/01/01,4,0
17939,1900/01/01,1,0
17939,1900/01/01,2,0
17939,1900/01/01,3,0
17939,1900/01/01,4,0
17940,1900/01/01,1,0
17940,1900/01/01,2,0
17940,1900/01/01,3,0
17940,1900/01/01,4,0
17941,1900/01/01,1,0
17941,1900/01/01,2,0
17941,1900/01/01,3,0
17941,1900/01/01,4,0
17942,1900/01/01,1,0
17942,1900/01/01,2,0
17942,1900/01/01,3,0
17942,1900/01/01,4,0
17943,1900/01/01,1,0
17943,1900/01/01,2,0
17943,1900/01/01,3,0
17943,1900/01/01,4,0
17944,1900/01/01,1,0
17944,1900/01/01,2,0
17944,1900/01/01,3,0
17944,1900/01/01,4,0
17945,1900/01/01,1,0
17945,1900/01/01,2,0
17945,1900/01/01,3,0
17945,1900/01/01,4,0
17946,1900/01/01,1,0
17946,1900/01/01,2,0
17946,1900/01/01,3,0
17946,1900/01/01,4,0
17947,1900/01/01,1,0
17947,1900/01/01,2,0
17947,1900/01/01,3,0
17947,1900/01/01,4,0
17948,1900/01/01,1,0
17948,1900/01/01,2,0
17948,1900/01/01,3,0
17948,1900/01/01,4,0
17949,1900/01/01,1,0
17949,1900/01/01,2,0
17949,1900/01/01,3,0
17949,1900/01/01,4,0
17950,1900/01/01,1,0
17950,1900/01/01,2,0
17950,1900/01/01,3,0
17950,1900/01/01,4,0
17951,1900/01/01,1,0
17951,1900/01/01,2,0
17951,1900/01/01,3,0
17951,1900/01/01,4,0
17952,1900/01/01,1,0
17952,1900/01/01,2,0
17952,1900/01/01,3,0
17952,1900/01/01,4,0
17953,1900/01/01,1,0
17953,1900/01/01,2,0
17953,1900/01/01,3,0
17953,1900/01/01,4,0
17954,1900/01/01,1,0
17954,1900/01/01,2,0
17954,1900/01/01,3,0
17954,1900/01/01,4,0
17955,1900/01/01,1,0
17955,1900/01/01,2,0
17955,1900/01/01,3,0
17955,1900/01/01,4,0
17956,1900/01/01,1,0
17956,1900/01/01,2,0
17956,1900/01/01,3,0
17956,1900/01/01,4,0
17957,1900/01/01,1,0
17957,1900/01/01,2,0
17957,1900/01/01,3,0
17957,1900/01/01,4,0
17958,1900/01/01,1,0
17958,1900/01/01,2,0
17958,1900/01/01,3,0
17958,1900/01/01,4,0
17959,1900/01/01,1,0
17959,1900/01/01,2,0
17959,1900/01/01,3,0
17959,1900/01/01,4,0
17960,1900/01/01,1,0
17960,1900/01/01,2,0
17960,1900/01/01,3,0
17960,1900/01/01,4,0
17961,1900/01/01,1,0
17961,1900/01/01,2,0
17961,1900/01/01,3,0
17961,1900/01/01,4,0
17962,1900/01/01,1,0
17962,1900/01/01,2,0
17962,1900/01/01,3,0
17962,1900/01/01,4,0
17963,1900/01/01,1,0
17963,1900/01/01,2,0
17963,1900/01/01,3,0
17963,1900/01/01,4,0
17964,1900/01/01,1,0
17964,1900/01/01,2,0
17964,1900/01/01,3,0
17964,1900/01/01,4,0
17965,1900/01/01,1,0
17965,1900/01/01,2,0
17965,1900/01/01,3,0
17965,1900/01/01,4,0
17966,1900/01/01,1,0
17966,1900/01/01,2,0
17966,1900/01/01,3,0
17966,1900/01/01,4,0
17967,1900/01/01,1,0
17967,1900/01/01,2,0
17967,1900/01/01,3,0
17967,1900/01/01,4,0
17968,1900/01/01,1,0
17968,1900/01/01,2,0
17968,1900/01/01,3,0
17968,1900/01/01,4,0
17969,1900/01/01,1,0
17969,1900/01/01,2,0
17969,1900/01/01,3,0
17969,1900/01/01,4,0
17970,1900/01/01,1,0
17970,1900/01/01,2,0
17970,1900/01/01,3,0
17970,1900/01/01,4,0
17971,1900/01/01,1,0
17971,1900/01/01,2,0
17971,1900/01/01,3,0
17971,1900/01/01,4,0
17972,1900/01/01,1,0
17972,1900/01/01,2,0
17972,1900/01/01,3,0
17972,1900/01/01,4,0
17973,1900/01/01,1,0
17973,1900/01/01,2,0
17973,1900/01/01,3,0
17973,1900/01/01,4,0
17974,1900/01/01,1,0
17974,1900/01/01,2,0
17974,1900/01/01,3,0
17974,1900/01/01,4,0
17975,1900/01/01,1,0
17975,1900/01/01,2,0
17975,1900/01/01,3,0
17975,1900/01/01,4,0
17976,1900/01/01,1,0
17976,1900/01/01,2,0
17976,1900/01/01,3,0
17976,1900/01/01,4,0
17977,1900/01/01,1,0
17977,1900/01/01,2,0
17977,1900/01/01,3,0
17977,1900/01/01,4,0
17978,1900/01/01,1,0
17978,1900/01/01,2,0
17978,1900/01/01,3,0
17978,1900/01/01,4,0
17979,1900/01/01,1,0
17979,1900/01/01,2,0
17979,1900/01/01,3,0
17979,1900/01/01,4,0
17980,1900/01/01,1,0
17980,1900/01/01,2,0
17980,1900/01/01,3,0
17980,1900/01/01,4,0
17981,1900/01/01,1,0
17981,1900/01/01,2,0
17981,1900/01/01,3,0
17981,1900/01/01,4,0
17982,1900/01/01,1,0
17982,1900/01/01,2,0
17982,1900/01/01,3,0
17982,1900/01/01,4,0
17983,1900/01/01,1,0
17983,1900/01/01,2,0
17983,1900/01/01,3,0
17983,1900/01/01,4,0
17984,1900/01/01,1,0
17984,1900/01/01,2,0
17984,1900/01/01,3,0
17984,1900/01/01,4,0
17985,1900/01/01,1,0
17985,1900/01/01,2,0
17985,1900/01/01,3,0
17985,1900/01/01,4,0
17986,1900/01/01,1,0
17986,1900/01/01,2,0
17986,1900/01/01,3,0
17986,1900/01/01,4,0
17987,1900/01/01,1,0
17987,1900/01/01,2,0
17987,1900/01/01,3,0
17987,1900/01/01,4,0
17988,1900/01/01,1,0
17988,1900/01/01,2,0
17988,1900/01/01,3,0
17988,1900/01/01,4,0
17989,1900/01/01,1,0
17989,1900/01/01,2,0
17989,1900/01/01,3,0
17989,1900/01/01,4,0
17990,1900/01/01,1,0
17990,1900/01/01,2,0
17990,1900/01/01,3,0
17990,1900/01/01,4,0
17991,1900/01/01,1,0
17991,1900/01/01,2,0
17991,1900/01/01,3,0
17991,1900/01/01,4,0
17992,1900/01/01,1,0
17992,1900/01/01,2,0
17992,1900/01/01,3,0
17992,1900/01/01,4,0
17993,1900/01/01,1,0
17993,1900/01/01,2,0
17993,1900/01/01,3,0
17993,1900/01/01,4,0
17994,1900/01/01,1,0
17994,1900/01/01,2,0
17994,1900/01/01,3,0
17994,1900/01/01,4,0
17995,1900/01/01,1,0
17995,1900/01/01,2,0
17995,1900/01/01,3,0
17995,1900/01/01,4,0
17996,1900/01/01,1,0
17996,1900/01/01,2,0
17996,1900/01/01,3,0
17996,1900/01/01,4,0
17997,1900/01/01,1,0
17997,1900/01/01,2,0
17997,1900/01/01,3,0
17997,1900/01/01,4,0
17998,1900/01/01,1,0
17998,1900/01/01,2,0
17998,1900/01/01,3,0
17998,1900/01/01,4,0
17999,1900/01/01,1,0
17999,1900/01/01,2,0
17999,1900/01/01,3,0
17999,1900/01/01,4,0
18000,1900/01/01,1,0
18000,1900/01/01,2,0
18000,1900/01/01,3,0
18000,1900/01/01,4,0
18001,1900/01/01,1,0
18001,1900/01/01,2,0
18001,1900/01/01,3,0
18001,1900/01/01,4,0
18002,1900/01/01,1,0
18002,1900/01/01,2,0
18002,1900/01/01,3,0
18002,1900/01/01,4,0
18003,1900/01/01,1,0
18003,1900/01/01,2,0
18003,1900/01/01,3,0
18003,1900/01/01,4,0
18004,1900/01/01,1,0
18004,1900/01/01,2,0
18004,1900/01/01,3,0
18004,1900/01/01,4,0
18005,1900/01/01,1,0
18005,1900/01/01,2,0
18005,1900/01/01,3,0
18005,1900/01/01,4,0
18006,1900/01/01,1,0
18006,1900/01/01,2,0
18006,1900/01/01,3,0
18006,1900/01/01,4,0
18007,1900/01/01,1,0
18007,1900/01/01,2,0
18007,1900/01/01,3,0
18007,1900/01/01,4,0
18008,1900/01/01,1,0
18008,1900/01/01,2,0
18008,1900/01/01,3,0
18008,1900/01/01,4,0
18009,1900/01/01,1,0
18009,1900/01/01,2,0
18009,1900/01/01,3,0
18009,1900/01/01,4,0
18010,1900/01/01,1,0
18010,1900/01/01,2,0
18010,1900/01/01,3,0
18010,1900/01/01,4,0
18011,1900/01/01,1,0
18011,1900/01/01,2,0
18011,1900/01/01,3,0
18011,1900/01/01,4,0
18012,1900/01/01,1,0
18012,1900/01/01,2,0
18012,1900/01/01,3,0
18012,1900/01/01,4,0
18013,1900/01/01,1,0
18013,1900/01/01,2,0
18013,1900/01/01,3,0
18013,1900/01/01,4,0
18014,1900/01/01,1,0
18014,1900/01/01,2,0
18014,1900/01/01,3,0
18014,1900/01/01,4,0
18015,1900/01/01,1,0
18015,1900/01/01,2,0
18015,1900/01/01,3,0
18015,1900/01/01,4,0
18016,1900/01/01,1,0
18016,1900/01/01,2,0
18016,1900/01/01,3,0
18016,1900/01/01,4,0
18017,1900/01/01,1,0
18017,1900/01/01,2,0
18017,1900/01/01,3,0
18017,1900/01/01,4,0
18018,1900/01/01,1,0
18018,1900/01/01,2,0
18018,1900/01/01,3,0
18018,1900/01/01,4,0
18019,1900/01/01,1,0
18019,1900/01/01,2,0
18019,1900/01/01,3,0
18019,1900/01/01,4,0
18020,1900/01/01,1,0
18020,1900/01/01,2,0
18020,1900/01/01,3,0
18020,1900/01/01,4,0
18021,1900/01/01,1,0
18021,1900/01/01,2,0
18021,1900/01/01,3,0
18021,1900/01/01,4,0
18022,1900/01/01,1,0
18022,1900/01/01,2,0
18022,1900/01/01,3,0
18022,1900/01/01,4,0
18023,1900/01/01,1,0
18023,1900/01/01,2,0
18023,1900/01/01,3,0
18023,1900/01/01,4,0
18024,1900/01/01,1,0
18024,1900/01/01,2,0
18024,1900/01/01,3,0
18024,1900/01/01,4,0
18025,1900/01/01,1,0
18025,1900/01/01,2,0
18025,1900/01/01,3,0
18025,1900/01/01,4,0
18026,1900/01/01,1,0
18026,1900/01/01,2,0
18026,1900/01/01,3,0
18026,1900/01/01,4,0
18027,1900/01/01,1,0
18027,1900/01/01,2,0
18027,1900/01/01,3,0
18027,1900/01/01,4,0
18028,1900/01/01,1,0
18028,1900/01/01,2,0
18028,1900/01/01,3,0
18028,1900/01/01,4,0
18029,1900/01/01,1,0
18029,1900/01/01,2,0
18029,1900/01/01,3,0
18029,1900/01/01,4,0
18030,1900/01/01,1,0
18030,1900/01/01,2,0
18030,1900/01/01,3,0
18030,1900/01/01,4,0
18031,1900/01/01,1,0
18031,1900/01/01,2,0
18031,1900/01/01,3,0
18031,1900/01/01,4,0
18032,1900/01/01,1,0
18032,1900/01/01,2,0
18032,1900/01/01,3,0
18032,1900/01/01,4,0
18033,1900/01/01,1,0
18033,1900/01/01,2,0
18033,1900/01/01,3,0
18033,1900/01/01,4,0
18034,1900/01/01,1,0
18034,1900/01/01,2,0
18034,1900/01/01,3,0
18034,1900/01/01,4,0
18035,1900/01/01,1,0
18035,1900/01/01,2,0
18035,1900/01/01,3,0
18035,1900/01/01,4,0
18036,1900/01/01,1,0
18036,1900/01/01,2,0
18036,1900/01/01,3,0
18036,1900/01/01,4,0
18037,1900/01/01,1,0
18037,1900/01/01,2,0
18037,1900/01/01,3,0
18037,1900/01/01,4,0
18038,1900/01/01,1,0
18038,1900/01/01,2,0
18038,1900/01/01,3,0
18038,1900/01/01,4,0
18039,1900/01/01,1,0
18039,1900/01/01,2,0
18039,1900/01/01,3,0
18039,1900/01/01,4,0
18040,1900/01/01,1,0
18040,1900/01/01,2,0
18040,1900/01/01,3,0
18040,1900/01/01,4,0
18041,1900/01/01,1,0
18041,1900/01/01,2,0
18041,1900/01/01,3,0
18041,1900/01/01,4,0
18042,1900/01/01,1,0
18042,1900/01/01,2,0
18042,1900/01/01,3,0
18042,1900/01/01,4,0
18043,1900/01/01,1,0
18043,1900/01/01,2,0
18043,1900/01/01,3,0
18043,1900/01/01,4,0
18044,1900/01/01,1,0
18044,1900/01/01,2,0
18044,1900/01/01,3,0
18044,1900/01/01,4,0
18045,1900/01/01,1,0
18045,1900/01/01,2,0
18045,1900/01/01,3,0
18045,1900/01/01,4,0
18046,1900/01/01,1,0
18046,1900/01/01,2,0
18046,1900/01/01,3,0
18046,1900/01/01,4,0
18047,1900/01/01,1,0
18047,1900/01/01,2,0
18047,1900/01/01,3,0
18047,1900/01/01,4,0
18048,1900/01/01,1,0
18048,1900/01/01,2,0
18048,1900/01/01,3,0
18048,1900/01/01,4,0
18049,1900/01/01,1,0
18049,1900/01/01,2,0
18049,1900/01/01,3,0
18049,1900/01/01,4,0
18050,1900/01/01,1,0
18050,1900/01/01,2,0
18050,1900/01/01,3,0
18050,1900/01/01,4,0
18051,1900/01/01,1,0
18051,1900/01/01,2,0
18051,1900/01/01,3,0
18051,1900/01/01,4,0
18052,1900/01/01,1,0
18052,1900/01/01,2,0
18052,1900/01/01,3,0
18052,1900/01/01,4,0
18053,1900/01/01,1,0
18053,1900/01/01,2,0
18053,1900/01/01,3,0
18053,1900/01/01,4,0
18054,1900/01/01,1,0
18054,1900/01/01,2,0
18054,1900/01/01,3,0
18054,1900/01/01,4,0
18055,1900/01/01,1,0
18055,1900/01/01,2,0
18055,1900/01/01,3,0
18055,1900/01/01,4,0
18056,1900/01/01,1,0
18056,1900/01/01,2,0
18056,1900/01/01,3,0
18056,1900/01/01,4,0
18057,1900/01/01,1,0
18057,1900/01/01,2,0
18057,1900/01/01,3,0
18057,1900/01/01,4,0
18058,1900/01/01,1,0
18058,1900/01/01,2,0
18058,1900/01/01,3,0
18058,1900/01/01,4,0
18059,1900/01/01,1,0
18059,1900/01/01,2,0
18059,1900/01/01,3,0
18059,1900/01/01,4,0
18060,1900/01/01,1,0
18060,1900/01/01,2,0
18060,1900/01/01,3,0
18060,1900/01/01,4,0
18061,1900/01/01,1,0
18061,1900/01/01,2,0
18061,1900/01/01,3,0
18061,1900/01/01,4,0
18062,1900/01/01,1,0
18062,1900/01/01,2,0
18062,1900/01/01,3,0
18062,1900/01/01,4,0
18063,1900/01/01,1,0
18063,1900/01/01,2,0
18063,1900/01/01,3,0
18063,1900/01/01,4,0
18064,1900/01/01,1,0
18064,1900/01/01,2,0
18064,1900/01/01,3,0
18064,1900/01/01,4,0
18065,1900/01/01,1,0
18065,1900/01/01,2,0
18065,1900/01/01,3,0
18065,1900/01/01,4,0
18066,1900/01/01,1,0
18066,1900/01/01,2,0
18066,1900/01/01,3,0
18066,1900/01/01,4,0
18067,1900/01/01,1,0
18067,1900/01/01,2,0
18067,1900/01/01,3,0
18067,1900/01/01,4,0
18068,1900/01/01,1,0
18068,1900/01/01,2,0
18068,1900/01/01,3,0
18068,1900/01/01,4,0
18069,1900/01/01,1,0
18069,1900/01/01,2,0
18069,1900/01/01,3,0
18069,1900/01/01,4,0
18070,1900/01/01,1,0
18070,1900/01/01,2,0
18070,1900/01/01,3,0
18070,1900/01/01,4,0
18071,1900/01/01,1,0
18071,1900/01/01,2,0
18071,1900/01/01,3,0
18071,1900/01/01,4,0
18072,1900/01/01,1,0
18072,1900/01/01,2,0
18072,1900/01/01,3,0
18072,1900/01/01,4,0
18073,1900/01/01,1,0
18073,1900/01/01,2,0
18073,1900/01/01,3,0
18073,1900/01/01,4,0
18074,1900/01/01,1,0
18074,1900/01/01,2,0
18074,1900/01/01,3,0
18074,1900/01/01,4,0
18075,1900/01/01,1,0
18075,1900/01/01,2,0
18075,1900/01/01,3,0
18075,1900/01/01,4,0
18076,1900/01/01,1,0
18076,1900/01/01,2,0
18076,1900/01/01,3,0
18076,1900/01/01,4,0
18077,1900/01/01,1,0
18077,1900/01/01,2,0
18077,1900/01/01,3,0
18077,1900/01/01,4,0
18078,1900/01/01,1,0
18078,1900/01/01,2,0
18078,1900/01/01,3,0
18078,1900/01/01,4,0
18079,1900/01/01,1,0
18079,1900/01/01,2,0
18079,1900/01/01,3,0
18079,1900/01/01,4,0
18080,1900/01/01,1,0
18080,1900/01/01,2,0
18080,1900/01/01,3,0
18080,1900/01/01,4,0
18081,1900/01/01,1,0
18081,1900/01/01,2,0
18081,1900/01/01,3,0
18081,1900/01/01,4,0
18082,1900/01/01,1,0
18082,1900/01/01,2,0
18082,1900/01/01,3,0
18082,1900/01/01,4,0
18083,1900/01/01,1,0
18083,1900/01/01,2,0
18083,1900/01/01,3,0
18083,1900/01/01,4,0
18084,1900/01/01,1,0
18084,1900/01/01,2,0
18084,1900/01/01,3,0
18084,1900/01/01,4,0
18085,1900/01/01,1,0
18085,1900/01/01,2,0
18085,1900/01/01,3,0
18085,1900/01/01,4,0
18086,1900/01/01,1,0
18086,1900/01/01,2,0
18086,1900/01/01,3,0
18086,1900/01/01,4,0
18087,1900/01/01,1,0
18087,1900/01/01,2,0
18087,1900/01/01,3,0
18087,1900/01/01,4,0
18088,1900/01/01,1,0
18088,1900/01/01,2,0
18088,1900/01/01,3,0
18088,1900/01/01,4,0
18089,1900/01/01,1,0
18089,1900/01/01,2,0
18089,1900/01/01,3,0
18089,1900/01/01,4,0
18090,1900/01/01,1,0
18090,1900/01/01,2,0
18090,1900/01/01,3,0
18090,1900/01/01,4,0
18091,1900/01/01,1,0
18091,1900/01/01,2,0
18091,1900/01/01,3,0
18091,1900/01/01,4,0
18092,1900/01/01,1,0
18092,1900/01/01,2,0
18092,1900/01/01,3,0
18092,1900/01/01,4,0
18093,1900/01/01,1,0
18093,1900/01/01,2,0
18093,1900/01/01,3,0
18093,1900/01/01,4,0
18094,1900/01/01,1,0
18094,1900/01/01,2,0
18094,1900/01/01,3,0
18094,1900/01/01,4,0
18095,1900/01/01,1,0
18095,1900/01/01,2,0
18095,1900/01/01,3,0
18095,1900/01/01,4,0
18096,1900/01/01,1,0
18096,1900/01/01,2,0
18096,1900/01/01,3,0
18096,1900/01/01,4,0
18097,1900/01/01,1,0
18097,1900/01/01,2,0
18097,1900/01/01,3,0
18097,1900/01/01,4,0
18098,1900/01/01,1,0
18098,1900/01/01,2,0
18098,1900/01/01,3,0
18098,1900/01/01,4,0
18099,1900/01/01,1,0
18099,1900/01/01,2,0
18099,1900/01/01,3,0
18099,1900/01/01,4,0
18100,1900/01/01,1,0
18100,1900/01/01,2,0
18100,1900/01/01,3,0
18100,1900/01/01,4,0
18101,1900/01/01,1,0
18101,1900/01/01,2,0
18101,1900/01/01,3,0
18101,1900/01/01,4,0
18102,1900/01/01,1,0
18102,1900/01/01,2,0
18102,1900/01/01,3,0
18102,1900/01/01,4,0
18103,1900/01/01,1,0
18103,1900/01/01,2,0
18103,1900/01/01,3,0
18103,1900/01/01,4,0
18104,1900/01/01,1,0
18104,1900/01/01,2,0
18104,1900/01/01,3,0
18104,1900/01/01,4,0
18105,1900/01/01,1,0
18105,1900/01/01,2,0
18105,1900/01/01,3,0
18105,1900/01/01,4,0
18106,1900/01/01,1,0
18106,1900/01/01,2,0
18106,1900/01/01,3,0
18106,1900/01/01,4,0
18107,1900/01/01,1,0
18107,1900/01/01,2,0
18107,1900/01/01,3,0
18107,1900/01/01,4,0
18108,1900/01/01,1,0
18108,1900/01/01,2,0
18108,1900/01/01,3,0
18108,1900/01/01,4,0
18109,1900/01/01,1,0
18109,1900/01/01,2,0
18109,1900/01/01,3,0
18109,1900/01/01,4,0
18110,1900/01/01,1,0
18110,1900/01/01,2,0
18110,1900/01/01,3,0
18110,1900/01/01,4,0
18111,1900/01/01,1,0
18111,1900/01/01,2,0
18111,1900/01/01,3,0
18111,1900/01/01,4,0
18112,1900/01/01,1,0
18112,1900/01/01,2,0
18112,1900/01/01,3,0
18112,1900/01/01,4,0
18113,1900/01/01,1,0
18113,1900/01/01,2,0
18113,1900/01/01,3,0
18113,1900/01/01,4,0
18114,1900/01/01,1,0
18114,1900/01/01,2,0
18114,1900/01/01,3,0
18114,1900/01/01,4,0
18115,1900/01/01,1,0
18115,1900/01/01,2,0
18115,1900/01/01,3,0
18115,1900/01/01,4,0
18116,1900/01/01,1,0
18116,1900/01/01,2,0
18116,1900/01/01,3,0
18116,1900/01/01,4,0
18117,1900/01/01,1,0
18117,1900/01/01,2,0
18117,1900/01/01,3,0
18117,1900/01/01,4,0
18118,1900/01/01,1,0
18118,1900/01/01,2,0
18118,1900/01/01,3,0
18118,1900/01/01,4,0
18119,1900/01/01,1,0
18119,1900/01/01,2,0
18119,1900/01/01,3,0
18119,1900/01/01,4,0
18120,1900/01/01,1,0
18120,1900/01/01,2,0
18120,1900/01/01,3,0
18120,1900/01/01,4,0
18121,1900/01/01,1,0
18121,1900/01/01,2,0
18121,1900/01/01,3,0
18121,1900/01/01,4,0
18122,1900/01/01,1,0
18122,1900/01/01,2,0
18122,1900/01/01,3,0
18122,1900/01/01,4,0
18123,1900/01/01,1,0
18123,1900/01/01,2,0
18123,1900/01/01,3,0
18123,1900/01/01,4,0
18124,1900/01/01,1,0
18124,1900/01/01,2,0
18124,1900/01/01,3,0
18124,1900/01/01,4,0
18125,1900/01/01,1,0
18125,1900/01/01,2,0
18125,1900/01/01,3,0
18125,1900/01/01,4,0
18126,1900/01/01,1,0
18126,1900/01/01,2,0
18126,1900/01/01,3,0
18126,1900/01/01,4,0
18127,1900/01/01,1,0
18127,1900/01/01,2,0
18127,1900/01/01,3,0
18127,1900/01/01,4,0
18128,1900/01/01,1,0
18128,1900/01/01,2,0
18128,1900/01/01,3,0
18128,1900/01/01,4,0
18129,1900/01/01,1,0
18129,1900/01/01,2,0
18129,1900/01/01,3,0
18129,1900/01/01,4,0
18130,1900/01/01,1,0
18130,1900/01/01,2,0
18130,1900/01/01,3,0
18130,1900/01/01,4,0
18131,1900/01/01,1,0
18131,1900/01/01,2,0
18131,1900/01/01,3,0
18131,1900/01/01,4,0
18132,1900/01/01,1,0
18132,1900/01/01,2,0
18132,1900/01/01,3,0
18132,1900/01/01,4,0
18133,1900/01/01,1,0
18133,1900/01/01,2,0
18133,1900/01/01,3,0
18133,1900/01/01,4,0
18134,1900/01/01,1,0
18134,1900/01/01,2,0
18134,1900/01/01,3,0
18134,1900/01/01,4,0
18135,1900/01/01,1,0
18135,1900/01/01,2,0
18135,1900/01/01,3,0
18135,1900/01/01,4,0
18136,1900/01/01,1,0
18136,1900/01/01,2,0
18136,1900/01/01,3,0
18136,1900/01/01,4,0
18137,1900/01/01,1,0
18137,1900/01/01,2,0
18137,1900/01/01,3,0
18137,1900/01/01,4,0
18138,1900/01/01,1,0
18138,1900/01/01,2,0
18138,1900/01/01,3,0
18138,1900/01/01,4,0
18139,1900/01/01,1,0
18139,1900/01/01,2,0
18139,1900/01/01,3,0
18139,1900/01/01,4,0
18140,1900/01/01,1,0
18140,1900/01/01,2,0
18140,1900/01/01,3,0
18140,1900/01/01,4,0
18141,1900/01/01,1,0
18141,1900/01/01,2,0
18141,1900/01/01,3,0
18141,1900/01/01,4,0
18142,1900/01/01,1,0
18142,1900/01/01,2,0
18142,1900/01/01,3,0
18142,1900/01/01,4,0
18143,1900/01/01,1,0
18143,1900/01/01,2,0
18143,1900/01/01,3,0
18143,1900/01/01,4,0
18144,1900/01/01,1,0
18144,1900/01/01,2,0
18144,1900/01/01,3,0
18144,1900/01/01,4,0
18145,1900/01/01,1,0
18145,1900/01/01,2,0
