$version=1
!code,Date,block,Status
11085,1900/01/01,3,1
11085,1900/01/01,4,1
11086,1900/01/01,1,1
11086,1900/01/01,2,1
11086,1900/01/01,3,1
11086,1900/01/01,4,1
11087,1900/01/01,1,1
11087,1900/01/01,2,1
11087,1900/01/01,3,1
11087,1900/01/01,4,1
11088,1900/01/01,1,1
11088,1900/01/01,2,1
11088,1900/01/01,3,1
11088,1900/01/01,4,1
11089,1900/01/01,1,1
11089,1900/01/01,2,1
11089,1900/01/01,3,1
11089,1900/01/01,4,1
11090,1900/01/01,1,1
11090,1900/01/01,2,1
11090,1900/01/01,3,1
11090,1900/01/01,4,1
11091,1900/01/01,1,1
11091,1900/01/01,2,1
11091,1900/01/01,3,1
11091,1900/01/01,4,1
11092,1900/01/01,1,1
11092,1900/01/01,2,1
11092,1900/01/01,3,1
11092,1900/01/01,4,1
11093,1900/01/01,1,1
11093,1900/01/01,2,1
11093,1900/01/01,3,1
11093,1900/01/01,4,1
11094,1900/01/01,1,1
11094,1900/01/01,2,1
11094,1900/01/01,3,1
11094,1900/01/01,4,1
11095,1900/01/01,1,1
11095,1900/01/01,2,1
11095,1900/01/01,3,1
11095,1900/01/01,4,1
11096,1900/01/01,1,1
11096,1900/01/01,2,1
11096,1900/01/01,3,1
11096,1900/01/01,4,1
11097,1900/01/01,1,1
11097,1900/01/01,2,1
11097,1900/01/01,3,1
11097,1900/01/01,4,1
11098,1900/01/01,1,1
11098,1900/01/01,2,1
11098,1900/01/01,3,1
11098,1900/01/01,4,1
11099,1900/01/01,1,1
11099,1900/01/01,2,1
11099,1900/01/01,3,1
11099,1900/01/01,4,1
11100,1900/01/01,1,1
11100,1900/01/01,2,1
11100,1900/01/01,3,1
11100,1900/01/01,4,1
11101,1900/01/01,1,1
11101,1900/01/01,2,1
11101,1900/01/01,3,1
11101,1900/01/01,4,1
11102,1900/01/01,1,1
11102,1900/01/01,2,1
11102,1900/01/01,3,1
11102,1900/01/01,4,1
11103,1900/01/01,1,1
11103,1900/01/01,2,1
11103,1900/01/01,3,1
11103,1900/01/01,4,1
11104,1900/01/01,1,1
11104,1900/01/01,2,1
11104,1900/01/01,3,1
11104,1900/01/01,4,1
11105,1900/01/01,1,1
11105,1900/01/01,2,1
11105,1900/01/01,3,1
11105,1900/01/01,4,1
11106,1900/01/01,1,1
11106,1900/01/01,2,1
11106,1900/01/01,3,1
11106,1900/01/01,4,1
11107,1900/01/01,1,1
11107,1900/01/01,2,1
11107,1900/01/01,3,1
11107,1900/01/01,4,1
11108,1900/01/01,1,1
11108,1900/01/01,2,1
11108,1900/01/01,3,1
11108,1900/01/01,4,1
11109,1900/01/01,1,1
11109,1900/01/01,2,1
11109,1900/01/01,3,1
11109,1900/01/01,4,1
11110,1900/01/01,1,1
11110,1900/01/01,2,1
11110,1900/01/01,3,1
11110,1900/01/01,4,1
11111,1900/01/01,1,1
11111,1900/01/01,2,1
11111,1900/01/01,3,1
11111,1900/01/01,4,1
11112,1900/01/01,1,1
11112,1900/01/01,2,1
11112,1900/01/01,3,1
11112,1900/01/01,4,1
11113,1900/01/01,1,1
11113,1900/01/01,2,1
11113,1900/01/01,3,1
11113,1900/01/01,4,1
11114,1900/01/01,1,1
11114,1900/01/01,2,1
11114,1900/01/01,3,1
11114,1900/01/01,4,1
11115,1900/01/01,1,1
11115,1900/01/01,2,1
11115,1900/01/01,3,1
11115,1900/01/01,4,1
11116,1900/01/01,1,1
11116,1900/01/01,2,1
11116,1900/01/01,3,1
11116,1900/01/01,4,1
11117,1900/01/01,1,1
11117,1900/01/01,2,1
11117,1900/01/01,3,1
11117,1900/01/01,4,1
11118,1900/01/01,1,1
11118,1900/01/01,2,1
11118,1900/01/01,3,1
11118,1900/01/01,4,1
11119,1900/01/01,1,1
11119,1900/01/01,2,1
11119,1900/01/01,3,1
11119,1900/01/01,4,1
11120,1900/01/01,1,1
11120,1900/01/01,2,1
11120,1900/01/01,3,1
11120,1900/01/01,4,1
11121,1900/01/01,1,1
11121,1900/01/01,2,1
11121,1900/01/01,3,1
11121,1900/01/01,4,1
11122,1900/01/01,1,1
11122,1900/01/01,2,1
11122,1900/01/01,3,1
11122,1900/01/01,4,1
11123,1900/01/01,1,1
11123,1900/01/01,2,1
11123,1900/01/01,3,1
11123,1900/01/01,4,1
11124,1900/01/01,1,1
11124,1900/01/01,2,1
11124,1900/01/01,3,1
11124,1900/01/01,4,1
11125,1900/01/01,1,1
11125,1900/01/01,2,1
11125,1900/01/01,3,1
11125,1900/01/01,4,1
11126,1900/01/01,1,1
11126,1900/01/01,2,1
11126,1900/01/01,3,1
11126,1900/01/01,4,1
11127,1900/01/01,1,1
11127,1900/01/01,2,1
11127,1900/01/01,3,1
11127,1900/01/01,4,1
11128,1900/01/01,1,1
11128,1900/01/01,2,1
11128,1900/01/01,3,1
11128,1900/01/01,4,1
11129,1900/01/01,1,1
11129,1900/01/01,2,1
11129,1900/01/01,3,1
11129,1900/01/01,4,1
11130,1900/01/01,1,1
11130,1900/01/01,2,1
11130,1900/01/01,3,1
11130,1900/01/01,4,1
11131,1900/01/01,1,1
11131,1900/01/01,2,1
11131,1900/01/01,3,1
11131,1900/01/01,4,1
11132,1900/01/01,1,1
11132,1900/01/01,2,1
11132,1900/01/01,3,1
11132,1900/01/01,4,1
11133,1900/01/01,1,1
11133,1900/01/01,2,1
11133,1900/01/01,3,1
11133,1900/01/01,4,1
11134,1900/01/01,1,1
11134,1900/01/01,2,1
11134,1900/01/01,3,1
11134,1900/01/01,4,1
11135,1900/01/01,1,1
11135,1900/01/01,2,1
11135,1900/01/01,3,1
11135,1900/01/01,4,1
11136,1900/01/01,1,1
11136,1900/01/01,2,1
11136,1900/01/01,3,1
11136,1900/01/01,4,1
11137,1900/01/01,1,1
11137,1900/01/01,2,1
11137,1900/01/01,3,1
11137,1900/01/01,4,1
11138,1900/01/01,1,1
11138,1900/01/01,2,1
11138,1900/01/01,3,1
11138,1900/01/01,4,1
11139,1900/01/01,1,1
11139,1900/01/01,2,1
11139,1900/01/01,3,1
11139,1900/01/01,4,1
11140,1900/01/01,1,1
11140,1900/01/01,2,1
11140,1900/01/01,3,1
11140,1900/01/01,4,1
11141,1900/01/01,1,1
11141,1900/01/01,2,1
11141,1900/01/01,3,1
11141,1900/01/01,4,1
11142,1900/01/01,1,1
11142,1900/01/01,2,1
11142,1900/01/01,3,1
11142,1900/01/01,4,1
11143,1900/01/01,1,1
11143,1900/01/01,2,1
11143,1900/01/01,3,1
11143,1900/01/01,4,1
11144,1900/01/01,1,1
11144,1900/01/01,2,1
11144,1900/01/01,3,1
11144,1900/01/01,4,1
11145,1900/01/01,1,1
11145,1900/01/01,2,1
11145,1900/01/01,3,1
11145,1900/01/01,4,1
11146,1900/01/01,1,1
11146,1900/01/01,2,1
11146,1900/01/01,3,1
11146,1900/01/01,4,1
11147,1900/01/01,1,1
11147,1900/01/01,2,1
11147,1900/01/01,3,1
11147,1900/01/01,4,1
11148,1900/01/01,1,1
11148,1900/01/01,2,1
11148,1900/01/01,3,1
11148,1900/01/01,4,1
11149,1900/01/01,1,1
11149,1900/01/01,2,1
11149,1900/01/01,3,1
11149,1900/01/01,4,1
11150,1900/01/01,1,1
11150,1900/01/01,2,1
11150,1900/01/01,3,1
11150,1900/01/01,4,1
11151,1900/01/01,1,1
11151,1900/01/01,2,1
11151,1900/01/01,3,1
11151,1900/01/01,4,1
11152,1900/01/01,1,1
11152,1900/01/01,2,1
11152,1900/01/01,3,1
11152,1900/01/01,4,1
11153,1900/01/01,1,1
11153,1900/01/01,2,1
11153,1900/01/01,3,1
11153,1900/01/01,4,1
11154,1900/01/01,1,1
11154,1900/01/01,2,1
11154,1900/01/01,3,1
11154,1900/01/01,4,1
11155,1900/01/01,1,1
11155,1900/01/01,2,1
11155,1900/01/01,3,1
11155,1900/01/01,4,1
11156,1900/01/01,1,1
11156,1900/01/01,2,1
11156,1900/01/01,3,1
11156,1900/01/01,4,1
11157,1900/01/01,1,1
11157,1900/01/01,2,1
11157,1900/01/01,3,1
11157,1900/01/01,4,1
11158,1900/01/01,1,1
11158,1900/01/01,2,1
11158,1900/01/01,3,1
11158,1900/01/01,4,1
11159,1900/01/01,1,1
11159,1900/01/01,2,1
11159,1900/01/01,3,1
11159,1900/01/01,4,1
11160,1900/01/01,1,1
11160,1900/01/01,2,1
11160,1900/01/01,3,1
11160,1900/01/01,4,1
11161,1900/01/01,1,1
11161,1900/01/01,2,1
11161,1900/01/01,3,1
11161,1900/01/01,4,1
11162,1900/01/01,1,1
11162,1900/01/01,2,1
11162,1900/01/01,3,1
11162,1900/01/01,4,1
11163,1900/01/01,1,1
11163,1900/01/01,2,1
11163,1900/01/01,3,1
11163,1900/01/01,4,1
11164,1900/01/01,1,1
11164,1900/01/01,2,1
11164,1900/01/01,3,1
11164,1900/01/01,4,1
11165,1900/01/01,1,1
11165,1900/01/01,2,1
11165,1900/01/01,3,1
11165,1900/01/01,4,1
11166,1900/01/01,1,1
11166,1900/01/01,2,1
11166,1900/01/01,3,1
11166,1900/01/01,4,1
11167,1900/01/01,1,1
11167,1900/01/01,2,1
11167,1900/01/01,3,1
11167,1900/01/01,4,1
11168,1900/01/01,1,1
11168,1900/01/01,2,1
11168,1900/01/01,3,1
11168,1900/01/01,4,1
11169,1900/01/01,1,1
11169,1900/01/01,2,1
11169,1900/01/01,3,1
11169,1900/01/01,4,1
11170,1900/01/01,1,1
11170,1900/01/01,2,1
11170,1900/01/01,3,1
11170,1900/01/01,4,1
11171,1900/01/01,1,1
11171,1900/01/01,2,1
11171,1900/01/01,3,1
11171,1900/01/01,4,1
11172,1900/01/01,1,1
11172,1900/01/01,2,1
11172,1900/01/01,3,1
11172,1900/01/01,4,1
11173,1900/01/01,1,1
11173,1900/01/01,2,1
11173,1900/01/01,3,1
11173,1900/01/01,4,1
11174,1900/01/01,1,1
11174,1900/01/01,2,1
11174,1900/01/01,3,1
11174,1900/01/01,4,1
11175,1900/01/01,1,1
11175,1900/01/01,2,1
11175,1900/01/01,3,1
11175,1900/01/01,4,1
11176,1900/01/01,1,1
11176,1900/01/01,2,1
11176,1900/01/01,3,1
11176,1900/01/01,4,1
11177,1900/01/01,1,1
11177,1900/01/01,2,1
11177,1900/01/01,3,1
11177,1900/01/01,4,1
11178,1900/01/01,1,1
11178,1900/01/01,2,1
11178,1900/01/01,3,1
11178,1900/01/01,4,1
11179,1900/01/01,1,1
11179,1900/01/01,2,1
11179,1900/01/01,3,1
11179,1900/01/01,4,1
11180,1900/01/01,1,1
11180,1900/01/01,2,1
11180,1900/01/01,3,1
11180,1900/01/01,4,1
11181,1900/01/01,1,1
11181,1900/01/01,2,1
11181,1900/01/01,3,1
11181,1900/01/01,4,1
11182,1900/01/01,1,1
11182,1900/01/01,2,1
11182,1900/01/01,3,1
11182,1900/01/01,4,1
11183,1900/01/01,1,1
11183,1900/01/01,2,1
11183,1900/01/01,3,1
11183,1900/01/01,4,1
11184,1900/01/01,1,1
11184,1900/01/01,2,1
11184,1900/01/01,3,1
11184,1900/01/01,4,1
11185,1900/01/01,1,1
11185,1900/01/01,2,1
11185,1900/01/01,3,1
11185,1900/01/01,4,1
11186,1900/01/01,1,1
11186,1900/01/01,2,1
11186,1900/01/01,3,1
11186,1900/01/01,4,1
11187,1900/01/01,1,1
11187,1900/01/01,2,1
11187,1900/01/01,3,1
11187,1900/01/01,4,1
11188,1900/01/01,1,1
11188,1900/01/01,2,1
11188,1900/01/01,3,1
11188,1900/01/01,4,1
11189,1900/01/01,1,1
11189,1900/01/01,2,1
11189,1900/01/01,3,1
11189,1900/01/01,4,1
11190,1900/01/01,1,1
11190,1900/01/01,2,1
11190,1900/01/01,3,1
11190,1900/01/01,4,1
11191,1900/01/01,1,1
11191,1900/01/01,2,1
11191,1900/01/01,3,1
11191,1900/01/01,4,1
11192,1900/01/01,1,1
11192,1900/01/01,2,1
11192,1900/01/01,3,1
11192,1900/01/01,4,1
11193,1900/01/01,1,1
11193,1900/01/01,2,1
11193,1900/01/01,3,1
11193,1900/01/01,4,1
11194,1900/01/01,1,1
11194,1900/01/01,2,1
11194,1900/01/01,3,1
11194,1900/01/01,4,1
11195,1900/01/01,1,1
11195,1900/01/01,2,1
11195,1900/01/01,3,1
11195,1900/01/01,4,1
11196,1900/01/01,1,1
11196,1900/01/01,2,1
11196,1900/01/01,3,1
11196,1900/01/01,4,1
11197,1900/01/01,1,1
11197,1900/01/01,2,1
11197,1900/01/01,3,1
11197,1900/01/01,4,1
11198,1900/01/01,1,1
11198,1900/01/01,2,1
11198,1900/01/01,3,1
11198,1900/01/01,4,1
11199,1900/01/01,1,1
11199,1900/01/01,2,1
11199,1900/01/01,3,1
11199,1900/01/01,4,1
11200,1900/01/01,1,1
11200,1900/01/01,2,1
11200,1900/01/01,3,1
11200,1900/01/01,4,1
11201,1900/01/01,1,1
11201,1900/01/01,2,1
11201,1900/01/01,3,1
11201,1900/01/01,4,1
11202,1900/01/01,1,1
11202,1900/01/01,2,1
11202,1900/01/01,3,1
11202,1900/01/01,4,1
11203,1900/01/01,1,1
11203,1900/01/01,2,1
11203,1900/01/01,3,1
11203,1900/01/01,4,1
11204,1900/01/01,1,1
11204,1900/01/01,2,1
11204,1900/01/01,3,1
11204,1900/01/01,4,1
11205,1900/01/01,1,1
11205,1900/01/01,2,1
11205,1900/01/01,3,1
11205,1900/01/01,4,1
11206,1900/01/01,1,1
11206,1900/01/01,2,1
11206,1900/01/01,3,1
11206,1900/01/01,4,1
11207,1900/01/01,1,1
11207,1900/01/01,2,1
11207,1900/01/01,3,1
11207,1900/01/01,4,1
11208,1900/01/01,1,1
11208,1900/01/01,2,1
11208,1900/01/01,3,1
11208,1900/01/01,4,1
11209,1900/01/01,1,1
11209,1900/01/01,2,1
11209,1900/01/01,3,1
11209,1900/01/01,4,1
11210,1900/01/01,1,1
11210,1900/01/01,2,1
11210,1900/01/01,3,1
11210,1900/01/01,4,1
11211,1900/01/01,1,1
11211,1900/01/01,2,1
11211,1900/01/01,3,1
11211,1900/01/01,4,1
11212,1900/01/01,1,1
11212,1900/01/01,2,1
11212,1900/01/01,3,1
11212,1900/01/01,4,1
11213,1900/01/01,1,1
11213,1900/01/01,2,1
11213,1900/01/01,3,1
11213,1900/01/01,4,1
11214,1900/01/01,1,1
11214,1900/01/01,2,1
11214,1900/01/01,3,1
11214,1900/01/01,4,1
11215,1900/01/01,1,1
11215,1900/01/01,2,1
11215,1900/01/01,3,1
11215,1900/01/01,4,1
11216,1900/01/01,1,1
11216,1900/01/01,2,1
11216,1900/01/01,3,1
11216,1900/01/01,4,1
11217,1900/01/01,1,1
11217,1900/01/01,2,1
11217,1900/01/01,3,1
11217,1900/01/01,4,1
11218,1900/01/01,1,1
11218,1900/01/01,2,1
11218,1900/01/01,3,1
11218,1900/01/01,4,1
11219,1900/01/01,1,1
11219,1900/01/01,2,1
11219,1900/01/01,3,1
11219,1900/01/01,4,1
11220,1900/01/01,1,1
11220,1900/01/01,2,1
11220,1900/01/01,3,1
11220,1900/01/01,4,1
11221,1900/01/01,1,1
11221,1900/01/01,2,1
11221,1900/01/01,3,1
11221,1900/01/01,4,1
11222,1900/01/01,1,1
11222,1900/01/01,2,1
11222,1900/01/01,3,1
11222,1900/01/01,4,1
11223,1900/01/01,1,1
11223,1900/01/01,2,1
11223,1900/01/01,3,1
11223,1900/01/01,4,1
11224,1900/01/01,1,1
11224,1900/01/01,2,1
11224,1900/01/01,3,1
11224,1900/01/01,4,1
11225,1900/01/01,1,1
11225,1900/01/01,2,1
11225,1900/01/01,3,1
11225,1900/01/01,4,1
11226,1900/01/01,1,1
11226,1900/01/01,2,1
11226,1900/01/01,3,1
11226,1900/01/01,4,1
11227,1900/01/01,1,1
11227,1900/01/01,2,1
11227,1900/01/01,3,1
11227,1900/01/01,4,1
11228,1900/01/01,1,1
11228,1900/01/01,2,1
11228,1900/01/01,3,1
11228,1900/01/01,4,1
11229,1900/01/01,1,1
11229,1900/01/01,2,1
11229,1900/01/01,3,1
11229,1900/01/01,4,1
11230,1900/01/01,1,1
11230,1900/01/01,2,1
11230,1900/01/01,3,1
11230,1900/01/01,4,1
11231,1900/01/01,1,1
11231,1900/01/01,2,1
11231,1900/01/01,3,1
11231,1900/01/01,4,1
11232,1900/01/01,1,1
11232,1900/01/01,2,1
11232,1900/01/01,3,1
11232,1900/01/01,4,1
11233,1900/01/01,1,1
11233,1900/01/01,2,1
11233,1900/01/01,3,1
11233,1900/01/01,4,1
11234,1900/01/01,1,1
11234,1900/01/01,2,1
11234,1900/01/01,3,1
11234,1900/01/01,4,1
11235,1900/01/01,1,1
11235,1900/01/01,2,1
11235,1900/01/01,3,1
11235,1900/01/01,4,1
11236,1900/01/01,1,1
11236,1900/01/01,2,1
11236,1900/01/01,3,1
11236,1900/01/01,4,1
11237,1900/01/01,1,1
11237,1900/01/01,2,1
11237,1900/01/01,3,1
11237,1900/01/01,4,1
11238,1900/01/01,1,1
11238,1900/01/01,2,1
11238,1900/01/01,3,1
11238,1900/01/01,4,1
11239,1900/01/01,1,1
11239,1900/01/01,2,1
11239,1900/01/01,3,1
11239,1900/01/01,4,1
11240,1900/01/01,1,1
11240,1900/01/01,2,1
11240,1900/01/01,3,1
11240,1900/01/01,4,1
11241,1900/01/01,1,1
11241,1900/01/01,2,1
11241,1900/01/01,3,1
11241,1900/01/01,4,1
11242,1900/01/01,1,1
11242,1900/01/01,2,1
11242,1900/01/01,3,1
11242,1900/01/01,4,1
11243,1900/01/01,1,1
11243,1900/01/01,2,1
11243,1900/01/01,3,1
11243,1900/01/01,4,1
11244,1900/01/01,1,1
11244,1900/01/01,2,1
11244,1900/01/01,3,1
11244,1900/01/01,4,1
11245,1900/01/01,1,1
11245,1900/01/01,2,1
11245,1900/01/01,3,1
11245,1900/01/01,4,1
11246,1900/01/01,1,1
11246,1900/01/01,2,1
11246,1900/01/01,3,1
11246,1900/01/01,4,1
11247,1900/01/01,1,1
11247,1900/01/01,2,1
11247,1900/01/01,3,1
11247,1900/01/01,4,1
11248,1900/01/01,1,1
11248,1900/01/01,2,1
11248,1900/01/01,3,1
11248,1900/01/01,4,1
11249,1900/01/01,1,1
11249,1900/01/01,2,1
11249,1900/01/01,3,1
11249,1900/01/01,4,1
11250,1900/01/01,1,1
11250,1900/01/01,2,1
11250,1900/01/01,3,1
11250,1900/01/01,4,1
11251,1900/01/01,1,1
11251,1900/01/01,2,1
11251,1900/01/01,3,1
11251,1900/01/01,4,1
11252,1900/01/01,1,1
11252,1900/01/01,2,1
11252,1900/01/01,3,1
11252,1900/01/01,4,1
11253,1900/01/01,1,1
11253,1900/01/01,2,1
11253,1900/01/01,3,1
11253,1900/01/01,4,1
11254,1900/01/01,1,1
11254,1900/01/01,2,1
11254,1900/01/01,3,1
11254,1900/01/01,4,1
11255,1900/01/01,1,1
11255,1900/01/01,2,1
11255,1900/01/01,3,1
11255,1900/01/01,4,1
11256,1900/01/01,1,1
11256,1900/01/01,2,1
11256,1900/01/01,3,1
11256,1900/01/01,4,1
11257,1900/01/01,1,1
11257,1900/01/01,2,1
11257,1900/01/01,3,1
11257,1900/01/01,4,1
11258,1900/01/01,1,1
11258,1900/01/01,2,1
11258,1900/01/01,3,1
11258,1900/01/01,4,1
11259,1900/01/01,1,1
11259,1900/01/01,2,1
11259,1900/01/01,3,1
11259,1900/01/01,4,1
11260,1900/01/01,1,1
11260,1900/01/01,2,1
11260,1900/01/01,3,1
11260,1900/01/01,4,1
11261,1900/01/01,1,1
11261,1900/01/01,2,1
11261,1900/01/01,3,1
11261,1900/01/01,4,1
11262,1900/01/01,1,1
11262,1900/01/01,2,1
11262,1900/01/01,3,1
11262,1900/01/01,4,1
11263,1900/01/01,1,1
11263,1900/01/01,2,1
11263,1900/01/01,3,1
11263,1900/01/01,4,1
11264,1900/01/01,1,1
11264,1900/01/01,2,1
11264,1900/01/01,3,1
11264,1900/01/01,4,1
11265,1900/01/01,1,1
11265,1900/01/01,2,1
11265,1900/01/01,3,1
11265,1900/01/01,4,1
11266,1900/01/01,1,1
11266,1900/01/01,2,1
11266,1900/01/01,3,1
11266,1900/01/01,4,1
11267,1900/01/01,1,1
11267,1900/01/01,2,1
11267,1900/01/01,3,1
11267,1900/01/01,4,1
11268,1900/01/01,1,1
11268,1900/01/01,2,1
11268,1900/01/01,3,1
11268,1900/01/01,4,1
11269,1900/01/01,1,1
11269,1900/01/01,2,1
11269,1900/01/01,3,1
11269,1900/01/01,4,1
11270,1900/01/01,1,1
11270,1900/01/01,2,1
11270,1900/01/01,3,1
11270,1900/01/01,4,1
11271,1900/01/01,1,1
11271,1900/01/01,2,1
11271,1900/01/01,3,1
11271,1900/01/01,4,1
11272,1900/01/01,1,1
11272,1900/01/01,2,1
11272,1900/01/01,3,1
11272,1900/01/01,4,1
11273,1900/01/01,1,1
11273,1900/01/01,2,1
11273,1900/01/01,3,1
11273,1900/01/01,4,1
11274,1900/01/01,1,1
11274,1900/01/01,2,1
11274,1900/01/01,3,1
11274,1900/01/01,4,1
11275,1900/01/01,1,1
11275,1900/01/01,2,1
11275,1900/01/01,3,1
11275,1900/01/01,4,1
11276,1900/01/01,1,1
11276,1900/01/01,2,1
11276,1900/01/01,3,1
11276,1900/01/01,4,1
11277,1900/01/01,1,1
11277,1900/01/01,2,1
11277,1900/01/01,3,1
11277,1900/01/01,4,1
11278,1900/01/01,1,1
11278,1900/01/01,2,1
11278,1900/01/01,3,1
11278,1900/01/01,4,1
11279,1900/01/01,1,1
11279,1900/01/01,2,1
11279,1900/01/01,3,1
11279,1900/01/01,4,1
11280,1900/01/01,1,1
11280,1900/01/01,2,1
11280,1900/01/01,3,1
11280,1900/01/01,4,1
11281,1900/01/01,1,1
11281,1900/01/01,2,1
11281,1900/01/01,3,1
11281,1900/01/01,4,1
11282,1900/01/01,1,1
11282,1900/01/01,2,1
11282,1900/01/01,3,1
11282,1900/01/01,4,1
11283,1900/01/01,1,1
11283,1900/01/01,2,1
11283,1900/01/01,3,1
11283,1900/01/01,4,1
11284,1900/01/01,1,1
11284,1900/01/01,2,1
11284,1900/01/01,3,1
11284,1900/01/01,4,1
11285,1900/01/01,1,1
11285,1900/01/01,2,1
11285,1900/01/01,3,1
11285,1900/01/01,4,1
11286,1900/01/01,1,1
11286,1900/01/01,2,1
11286,1900/01/01,3,1
11286,1900/01/01,4,1
11287,1900/01/01,1,1
11287,1900/01/01,2,1
11287,1900/01/01,3,1
11287,1900/01/01,4,1
11288,1900/01/01,1,1
11288,1900/01/01,2,1
11288,1900/01/01,3,1
11288,1900/01/01,4,1
11289,1900/01/01,1,1
11289,1900/01/01,2,1
11289,1900/01/01,3,1
11289,1900/01/01,4,1
11290,1900/01/01,1,1
11290,1900/01/01,2,1
11290,1900/01/01,3,1
11290,1900/01/01,4,1
11291,1900/01/01,1,1
11291,1900/01/01,2,1
11291,1900/01/01,3,1
11291,1900/01/01,4,1
11292,1900/01/01,1,1
11292,1900/01/01,2,1
11292,1900/01/01,3,1
11292,1900/01/01,4,1
11293,1900/01/01,1,1
11293,1900/01/01,2,1
11293,1900/01/01,3,1
11293,1900/01/01,4,1
11294,1900/01/01,1,1
11294,1900/01/01,2,1
11294,1900/01/01,3,1
11294,1900/01/01,4,1
11295,1900/01/01,1,1
11295,1900/01/01,2,1
11295,1900/01/01,3,1
11295,1900/01/01,4,1
11296,1900/01/01,1,1
11296,1900/01/01,2,1
11296,1900/01/01,3,1
11296,1900/01/01,4,1
11297,1900/01/01,1,1
11297,1900/01/01,2,1
11297,1900/01/01,3,1
11297,1900/01/01,4,1
11298,1900/01/01,1,1
11298,1900/01/01,2,1
11298,1900/01/01,3,1
11298,1900/01/01,4,1
11299,1900/01/01,1,1
11299,1900/01/01,2,1
11299,1900/01/01,3,1
11299,1900/01/01,4,1
11300,1900/01/01,1,1
11300,1900/01/01,2,1
11300,1900/01/01,3,1
11300,1900/01/01,4,1
11301,1900/01/01,1,1
11301,1900/01/01,2,1
11301,1900/01/01,3,1
11301,1900/01/01,4,1
11302,1900/01/01,1,1
11302,1900/01/01,2,1
11302,1900/01/01,3,1
11302,1900/01/01,4,1
11303,1900/01/01,1,1
11303,1900/01/01,2,1
11303,1900/01/01,3,1
11303,1900/01/01,4,1
11304,1900/01/01,1,1
11304,1900/01/01,2,1
11304,1900/01/01,3,1
11304,1900/01/01,4,1
11305,1900/01/01,1,1
11305,1900/01/01,2,1
11305,1900/01/01,3,1
11305,1900/01/01,4,1
11306,1900/01/01,1,1
11306,1900/01/01,2,1
11306,1900/01/01,3,1
11306,1900/01/01,4,1
11307,1900/01/01,1,1
11307,1900/01/01,2,1
11307,1900/01/01,3,1
11307,1900/01/01,4,1
11308,1900/01/01,1,1
11308,1900/01/01,2,1
11308,1900/01/01,3,1
11308,1900/01/01,4,1
11309,1900/01/01,1,1
11309,1900/01/01,2,1
11309,1900/01/01,3,1
11309,1900/01/01,4,1
11310,1900/01/01,1,1
11310,1900/01/01,2,1
11310,1900/01/01,3,1
11310,1900/01/01,4,1
11311,1900/01/01,1,1
11311,1900/01/01,2,1
11311,1900/01/01,3,1
11311,1900/01/01,4,1
11312,1900/01/01,1,1
11312,1900/01/01,2,1
11312,1900/01/01,3,1
11312,1900/01/01,4,1
11313,1900/01/01,1,1
11313,1900/01/01,2,1
11313,1900/01/01,3,1
11313,1900/01/01,4,1
11314,1900/01/01,1,1
11314,1900/01/01,2,1
11314,1900/01/01,3,1
11314,1900/01/01,4,1
11315,1900/01/01,1,1
11315,1900/01/01,2,1
11315,1900/01/01,3,1
11315,1900/01/01,4,1
11316,1900/01/01,1,1
11316,1900/01/01,2,1
11316,1900/01/01,3,1
11316,1900/01/01,4,1
11317,1900/01/01,1,1
11317,1900/01/01,2,1
11317,1900/01/01,3,1
11317,1900/01/01,4,1
11318,1900/01/01,1,1
11318,1900/01/01,2,1
11318,1900/01/01,3,1
11318,1900/01/01,4,1
11319,1900/01/01,1,1
11319,1900/01/01,2,1
11319,1900/01/01,3,1
11319,1900/01/01,4,1
11320,1900/01/01,1,1
11320,1900/01/01,2,1
11320,1900/01/01,3,1
11320,1900/01/01,4,1
11320,2040/01/01,1,0
11320,2040/01/01,2,0
11320,2040/01/01,3,0
11320,2040/01/01,4,0
11321,1900/01/01,1,1
11321,1900/01/01,2,1
11321,1900/01/01,3,1
11321,1900/01/01,4,1
11322,1900/01/01,1,1
11322,1900/01/01,2,1
11322,1900/01/01,3,1
11322,1900/01/01,4,1
11323,1900/01/01,1,1
11323,1900/01/01,2,1
11323,1900/01/01,3,1
11323,1900/01/01,4,1
11324,1900/01/01,1,1
11324,1900/01/01,2,1
11324,1900/01/01,3,1
11324,1900/01/01,4,1
11325,1900/01/01,1,1
11325,1900/01/01,2,1
11325,1900/01/01,3,1
11325,1900/01/01,4,1
11326,1900/01/01,1,1
11326,1900/01/01,2,1
11326,1900/01/01,3,1
11326,1900/01/01,4,1
11327,1900/01/01,1,1
11327,1900/01/01,2,1
11327,1900/01/01,3,1
11327,1900/01/01,4,1
11328,1900/01/01,1,1
11328,1900/01/01,2,1
11328,1900/01/01,3,1
11328,1900/01/01,4,1
11329,1900/01/01,1,1
11329,1900/01/01,2,1
11329,1900/01/01,3,1
11329,1900/01/01,4,1
11330,1900/01/01,1,1
11330,1900/01/01,2,1
11330,1900/01/01,3,1
11330,1900/01/01,4,1
11331,1900/01/01,1,1
11331,1900/01/01,2,1
11331,1900/01/01,3,1
11331,1900/01/01,4,1
11332,1900/01/01,1,1
11332,1900/01/01,2,1
11332,1900/01/01,3,1
11332,1900/01/01,4,1
11333,1900/01/01,1,1
11333,1900/01/01,2,1
11333,1900/01/01,3,1
11333,1900/01/01,4,1
